teacher_legacy_id,teacher_id,teacher_name,teacher_department,rating_legacy_id,date,class,comment,quality,difficulty,attendance_mandatory,would_take_again,grade,is_online,textbook_use,thumbs_up,thumbs_down
2411887,VGVhY2hlci0yNDExODg3,Darren Maczka,Engineering,39484124,2024-05-17 15:46:14 +0000 UTC,EF142,Easy class with a lot of outside help available if you need it. As well as a lot of extra credit if you take the time to do it. Make sure you do the work before class to actually understand it.,5,3,mandatory,1,A,False,3,0,0
2411887,VGVhY2hlci0yNDExODg3,Darren Maczka,Engineering,38633681,2023-12-12 20:36:33 +0000 UTC,EF142,"Theres a lot of work to do, but he's almost always available to help when you have extra questions.",5,2,mandatory,1,A,False,-1,0,0
2411887,VGVhY2hlci0yNDExODg3,Darren Maczka,Engineering,37921351,2023-05-14 19:38:44 +0000 UTC,EF142,"Absolutely amazing professor, he explains the material very well and provides such detailed explanations and feedback if you ask a question. I once emailed him about something from class that I didn't understand, and he gave me a 3 paragraph explanation. Would 100% take again.",5,3,mandatory,1,A,False,-1,0,0
2411887,VGVhY2hlci0yNDExODg3,Darren Maczka,Engineering,33850799,2020-11-19 18:49:23 +0000 UTC,EF105,"Prof. Maczka is a very good professor, he makes it very clear what will be on exams and gives us practice exams that are almost exactly the same as the test. If you do the very little homework he assigns, you shouldn't find it very hard to get a good grade in this class.",5,1,mandatory,1,,True,0,0,0
2411887,VGVhY2hlci0yNDExODg3,Darren Maczka,Engineering,30584486,2018-10-18 15:51:08 +0000 UTC,ENGE1215,"Maczka cares more about the class than you ever will. There are some assignments where I wrote 3 sentences and his feedback was 3 paragraphs. He doesn't do a lot of genuine teaching, but he is always happy to review your work and help you out. Super friendly and takes the class very seriously.",4,3,,1,A,False,0,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,41107287,2025-05-07 00:03:44 +0000 UTC,CEM3024,"Really nice guy, However his classes are heavily based on only lecture content. Textbooks can be hard to find and the test averages are in the 50s-60s. But he is actually very smart, little room for partial credit .",3,5,mandatory,,Rather not say,False,3,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,40947379,2025-04-15 19:06:29 +0000 UTC,CEE4074,One of the best professors at VT. Way more knowledgeable than any of the PhD professors at the school. Tests are difficult but they are open note and his lecture slides are the most informative I've seen so far.,5,4,mandatory,1,Not sure yet,False,-1,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,40947349,2025-04-15 19:04:38 +0000 UTC,CEM3024,The best professor at Virginia Tech. He is one of the most knowledgeable professors at the school and one of the most helpful. The class is difficult and the tests are hard but the actual content of the class is very informative. He knows much more about the construction world than any of the PhD professors and actually has real-world experience.,5,3,mandatory,1,Not sure yet,False,3,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,39379636,2024-05-06 18:38:47 +0000 UTC,CEM3024,Professor Smith has a ton of industry knowledge and experience that he tries to convey to his class. His tests are very difficult with low averages so homework and other assignments are key to keeping your grade up. Attend every lecture and make yourself known in his class by participating and the class will be very manageable.,4,4,mandatory,1,B+,False,3,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,39379567,2024-05-06 18:34:56 +0000 UTC,CEE4074,"Mr. Smith is one of the most knowledgeable professors I have had at Tech. He has a ton of industry knowledge and experience and tries to prepare his students for the industry the best he can. His test are difficult and the averages are very low but if you come to class and get your work done, it is easy to make up for. Attendance is key.",4,4,mandatory,1,B,False,-1,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,39347517,2024-05-02 23:44:38 +0000 UTC,CEE4074,"One of the worst professors I have had, test averages were in the 50s, not very accessible outside of class. He read his lectures off of a PowerPoint slide. The tests are much harder than the homework. The material itself was relatively easy he just made it harder than it needed to be. Avoid this guy if you can.",1,5,mandatory,,C+,False,-1,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,39087859,2024-03-26 12:19:35 +0000 UTC,CEM3024,"A lot of folks give him a hard time, but he genuinely cares about students. He holds students accountable and to a high standard. If you put forth effort, he will see it and help you as much as he can. He's a phenomenal professor as long as you're willing to work.",5,5,mandatory,1,B+,False,3,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,37857234,2023-05-08 16:24:25 +0000 UTC,CEE4074,"Worst professor I've had at Tech. Can be helpful in office hours but is bad in lectures. Just reads off of powerpoint slides and can't convey information well. His tests are hard, just online Canvas quizzes with no partial credit at all. Class averages were failing for both midterms and he didn't curve or accept any feedback. Avoid at all costs.",1,5,non mandatory,,B-,False,-1,1,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,37768367,2023-04-30 22:27:30 +0000 UTC,CEM3024,"Terrible, awful, not good things. This class is extremely hard and you are expected to know things not taught in the lectures. The tests are overly complicated and the wording is sometimes horrible. All I have to say is good luck?",1,5,mandatory,,C-,False,3,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,37680672,2023-04-21 03:15:28 +0000 UTC,CEM3024,"Smith is an okay professor. Come to class and do the work and you'll be okay. Tests are pretty difficult, but do your best and you'll pass the class. He is always open to how he can improve and is knowledgeable about the field. Ask questions in class and you will be fine.",3,4,mandatory,1,B-,False,-1,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,37094819,2022-12-13 15:59:39 +0000 UTC,CEM3024,"The worst professor I have ever had in CEM. The class subjects aren't meant to be hard but he makes them the hardest things possible. Boring lectures, no partial credit, doesn't help during office hours, and takes everything seriously. He takes attendance and participation seriously but it's hard to talk in his class when he is so disrespectful",1,4,mandatory,,B+,False,3,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,36724054,2022-10-21 18:53:01 +0000 UTC,CEE4074,"Arguably one of the worst professor I've ever had to deal with in my entire college career. He takes attendance very seriously but just reads off slides. His homework isn't too hard, just takes a lot of time because he provides useless information to mislead you. His exams are the worst of it, no partial credit, very difficult. Do not pick him.",1,5,mandatory,,C,False,-1,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,36325183,2022-05-12 21:51:51 +0000 UTC,CEE4074,"Attendance and participation go in as a grade at the end of the semester. He also has random in-class assignments. He takes weeks to grade homework and exams but does not post solution keys so you wont know why you lost points unless you go to office hours. Exams are brutal, class average was a 65% and he does not round for any assignment.",1,5,mandatory,,C+,False,-1,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,36098283,2022-04-18 23:37:30 +0000 UTC,CEM3024,"Tests are hard without reason, also doesn't know how to read.",1,5,,,,False,3,0,0
2744658,VGVhY2hlci0yNzQ0NjU4,Charles Smith,Engineering,35440114,2021-12-09 18:07:19 +0000 UTC,CEM3024,"HW exponentially increased as the semester went on, all assignments were graded very late, despite strict deadlines. You are not allowed to ask questions within 24 hours of a due date, and he does not seem to want students to succeed. He refused to tell us whether the final was cumulative or not, and would not give any guidance of what to study.",1,3,,0,,False,5,1,0
3087876,VGVhY2hlci0zMDg3ODc2,Eric Komendera,Mechanical Engineering,41192808,2025-05-07 14:42:32 +0000 UTC,ME3534,"Dudes one of the nicest teachers I have met. If you fail this class, drop engineering as a whole. He is a nice grader and posts everything on canvas.",5,3,non mandatory,1,A,False,-1,0,0
3087876,VGVhY2hlci0zMDg3ODc2,Eric Komendera,Mechanical Engineering,40917259,2025-04-11 01:09:02 +0000 UTC,ME3534,Dr. Komendera gave good lectures and included all details needed to fully understand the concepts. Homeworks and exams weren't too bad. Pretty lenient grading on exams as well. Also posts lecture notes and records videos with homework hints. Would definitely recommend taking his class.,5,3,,1,A,False,,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,41183632,2025-05-06 21:24:40 +0000 UTC,ARCH4075,"mehdi said explicitly he would rather be infamous than forgotten and it shows. very spry, has quite the sense of humor. despises cell phones with every fiber of his being. it will not be a cakewalk, but office hours are always open, tests are announced 2 weeks in advance, and he will give you every resource possible to succeed unless it is last min",5,4,non mandatory,1,A,False,3,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,41052311,2025-04-26 03:11:01 +0000 UTC,ARCH4075,"Really great teacher and cool guy to talk to. He definitely cares about his students. His class is difficult, but you will learn a lot. One of my favorite professors.",5,3,mandatory,1,A-,False,-1,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,40640946,2025-02-05 05:01:06 +0000 UTC,ARCH4075,"Dr. Setareh is Very Knowledgeable about the subjects taught in class, but he often flies through material at a record pace which makes it hard to understand. Material is also taught in a way that makes it hard to learn or grasp concepts. Equations solved in class are often times not written in clearly defined steps. Test are astronomically hard.",1,5,mandatory,,D-,False,3,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,38555605,2023-12-07 16:14:21 +0000 UTC,ARCH4076,Those that are saying he is unwilling to help must not have asked for his help. I would say Mehdi appreciates/favors the students who actually care to learn and who come to him with questions. He knows how to actually teach - the ESM class I took prior with James Lord was not good since he didn't know how to actually teach. Mehdi explains in depth.,5,1,non mandatory,1,A+,False,3,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,38555536,2023-12-07 16:10:34 +0000 UTC,ARCH4075,"Mehdi is AMAZING! Take him if you want to actually learn structures. Mehdi is always willing to help you no matter what time of day or even if it is the weekend. GO TO OFFICE HOURS! If you aren't understanding something, go see him. He explains things so clearly and in depth. He knows his stuff. Phenomenal professor.",5,1,non mandatory,1,A+,False,3,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,38051279,2023-06-17 00:05:48 +0000 UTC,ARCH4075,He knows structures really well. He does a good job of using models to show the concepts. His grade distribution shows his lack of skills as a teacher. He is very unwilling to help. You will need lots patience with his attitude. You might need to get a lot of help from other professors/professionals.,1,3,non mandatory,,A-,False,3,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,37261453,2022-12-29 23:19:00 +0000 UTC,ARCH4076,"He is an incredible professor. He knows his material very well. He is very fair and accessible outside the class. He meets with the students any time of day or night to help them with the class materials. If you want to actually learn about structures, you should take his class. From what I have heard about the other section, it is a joke! BEST!!",5,3,non mandatory,1,A,False,3,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,37043211,2022-12-09 02:34:39 +0000 UTC,ARCH4076,Professor Mehdi is an excellent teacher. He genuinely wanted us to do well and went all out of his way to help me. He met with me until late hours on weekends to make sure I learn the material and do well in his class. He was basically willing to meet me anytime day or night to help. I have never come across a dedicated teacher like him! GREAT MAN!,5,4,non mandatory,1,A,False,3,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,35704709,2022-01-05 19:38:35 +0000 UTC,ARCH4076,Mehdi Setareh is the most caring professor I have ever had. He helped me so much learning the class material. He made himself available anytime of the day or night. I cannot say how grateful I am to have him as my teacher. I wish all the other professor at our school were like him. He deserves being appreciated for what he does for his students!!,5,4,non mandatory,1,A,False,5,0,0
1597637,VGVhY2hlci0xNTk3NjM3,Mehdi Setareh,Civil Engineering,34890532,2021-06-04 18:00:08 +0000 UTC,ARCH4075,"Professor Mehdi as I call him is the really one of the best people I have ever come across in my life. He is such a kind and caring person. He really helped me understand his course materials. He made himself available any time to answer my questions. Even though I was struggling in the ESM class, I did pretty well in his class. Thank you Professor",5,3,non mandatory,1,A,False,0,0,0
